age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
46.0,admin.,single,,no,849.0,yes,no,unknown,5,jun,508,2.0,-1.0,0.0,unknown,yes
43.0,blue-collar,single,secondary,no,1547.4035487351637,yes,no,unknown,5,jun,736,2.0,-1.0,0.8330083837005264,unknown,yes
27.0,management,single,tertiary,no,703.0,yes,no,unknown,5,jun,590,3.0,-1.0,0.0,unknown,yes
38.0,,,secondary,no,61.0,no,no,unknown,5,jun,636,1.0,-1.0,0.0,,yes
53.0,housemaid,married,primary,no,104.0,no,yes,unknown,5,jun,701,1.0,-1.0,0.0,,yes
47.0,,,secondary,no,1996.0,no,no,unknown,5,jun,761,2.0,-1.0,0.0,unknown,yes
56.0,housemaid,divorced,primary,yes,1547.4035487351637,no,no,,5,jun,1558,1.0,-1.0,0.0,unknown,yes
41.0,,married,,no,879.0,no,no,unknown,5,jun,1053,2.0,-1.0,0.0,unknown,yes
29.0,self-employed,married,secondary,no,425.0,yes,no,unknown,5,jun,562,15.0,-1.0,0.0,unknown,yes
50.0,technician,married,secondary,no,416.0,yes,no,unknown,5,jun,494,5.0,-1.0,0.0,unknown,yes
45.0,blue-collar,,primary,no,844.0,no,no,unknown,5,jun,1018,3.0,-1.0,0.0,unknown,yes
35.0,,married,secondary,no,860.0,yes,no,unknown,5,jun,884,4.0,-1.0,0.0,unknown,yes
26.0,,,secondary,no,639.0,yes,no,unknown,6,jun,709,5.0,-1.0,0.0,unknown,yes
26.0,,married,secondary,no,710.0,yes,yes,,6,jun,1276,2.0,-1.0,0.0,unknown,yes
37.0,blue-collar,,unknown,no,1508.0,no,yes,unknown,6,jun,381,2.0,-1.0,0.0,unknown,yes
30.0,admin.,single,secondary,no,223.0,yes,no,unknown,6,jun,862,11.0,50.90867718446602,0.0,unknown,yes
38.0,management,single,tertiary,no,619.0,yes,no,unknown,6,jun,460,4.0,-1.0,0.0,unknown,yes
41.19940781232206,services,,secondary,no,319.0,yes,no,unknown,6,jun,467,3.0,-1.0,0.0,unknown,yes
53.0,technician,married,secondary,no,480.0,no,no,unknown,6,jun,648,2.0,-1.0,0.0,unknown,yes
29.0,blue-collar,single,,no,213.0,yes,no,unknown,6,jun,2653,3.0,-1.0,0.0,unknown,yes
41.19940781232206,management,single,,no,68.0,no,no,unknown,6,jun,1085,1.0,-1.0,0.0,unknown,yes
28.0,blue-collar,,secondary,no,2788.0,yes,no,unknown,6,jun,369,2.506902761104442,-1.0,0.0,unknown,yes
55.0,blue-collar,,unknown,no,1547.4035487351637,no,no,unknown,6,jun,685,2.506902761104442,-1.0,0.0,unknown,yes
49.0,management,divorced,,no,-46.0,yes,no,unknown,9,jun,1055,10.0,-1.0,0.0,unknown,yes
50.0,,,secondary,no,1547.4035487351637,no,no,unknown,9,jun,882,2.506902761104442,-1.0,0.0,unknown,yes
41.19940781232206,,single,,no,1046.0,no,no,unknown,9,jun,901,1.0,50.90867718446602,0.0,unknown,yes
58.0,self-employed,,tertiary,no,1382.0,no,no,unknown,9,jun,700,1.0,-1.0,0.0,unknown,yes
38.0,technician,married,primary,no,217.0,yes,no,unknown,9,jun,491,6.0,-1.0,0.0,unknown,yes
48.0,blue-collar,divorced,primary,no,183.0,no,no,unknown,9,jun,940,1.0,-1.0,0.0,unknown,yes
59.0,,married,secondary,no,1547.4035487351637,no,no,unknown,9,jun,3881,3.0,-1.0,0.8330083837005264,unknown,yes
58.0,blue-collar,married,secondary,no,25.0,no,no,unknown,9,jun,486,3.0,-1.0,0.0,unknown,yes
36.0,self-employed,,tertiary,no,4844.0,no,no,unknown,9,jun,1137,3.0,-1.0,0.0,unknown,yes
41.19940781232206,entrepreneur,married,,no,5345.0,no,no,unknown,11,jun,878,2.506902761104442,-1.0,0.8330083837005264,unknown,yes
41.0,admin.,,,no,812.0,no,yes,unknown,11,jun,583,4.0,-1.0,0.0,,yes
42.0,,,secondary,no,105.0,no,no,,11,jun,1159,4.0,-1.0,0.0,unknown,yes
39.0,management,,tertiary,no,1547.4035487351637,no,yes,unknown,11,jun,893,8.0,-1.0,0.0,unknown,yes
57.0,housemaid,married,primary,no,625.0,no,yes,unknown,11,jun,867,1.0,-1.0,0.0,unknown,yes
52.0,retired,married,unknown,no,1547.4035487351637,no,no,unknown,11,jun,706,1.0,-1.0,0.0,unknown,yes
41.19940781232206,,married,unknown,no,1033.0,no,no,unknown,11,jun,1199,1.0,-1.0,0.8330083837005264,unknown,yes
56.0,blue-collar,married,,no,1210.0,no,no,unknown,11,jun,935,1.0,-1.0,0.0,unknown,yes
49.0,,married,tertiary,no,64.0,no,no,unknown,11,jun,586,1.0,-1.0,0.0,unknown,yes
35.0,,divorced,unknown,no,1547.4035487351637,no,no,,11,jun,967,2.0,-1.0,0.0,unknown,yes
36.0,unemployed,married,secondary,no,1766.0,no,no,unknown,11,jun,595,2.0,-1.0,0.0,unknown,yes
41.19940781232206,admin.,single,tertiary,no,1248.0,no,no,unknown,11,jun,1290,2.506902761104442,-1.0,0.0,unknown,yes
55.0,blue-collar,married,secondary,no,0.0,no,no,unknown,12,jun,614,2.506902761104442,-1.0,0.0,unknown,yes
58.0,admin.,married,secondary,no,1547.4035487351637,no,no,unknown,12,jun,885,1.0,-1.0,0.0,unknown,yes
39.0,,married,tertiary,no,2630.0,no,no,unknown,12,jun,651,5.0,50.90867718446602,0.0,unknown,yes
47.0,housemaid,,,no,1547.4035487351637,no,no,unknown,12,jun,993,6.0,50.90867718446602,0.0,unknown,yes
40.0,management,married,secondary,no,406.0,yes,no,unknown,12,jun,577,2.0,-1.0,0.8330083837005264,unknown,yes
35.0,blue-collar,married,tertiary,no,2999.0,no,no,unknown,12,jun,1141,2.506902761104442,-1.0,0.0,,yes
48.0,,married,secondary,no,1000.0,yes,no,unknown,12,jun,1268,2.0,-1.0,0.0,unknown,yes
48.0,management,divorced,tertiary,no,1547.4035487351637,no,yes,unknown,12,jun,1243,7.0,-1.0,0.0,unknown,yes
24.0,,single,secondary,yes,-203.0,yes,no,unknown,12,jun,465,3.0,50.90867718446602,0.0,unknown,yes
49.0,,,primary,no,361.0,yes,no,unknown,16,jun,513,2.0,-1.0,0.0,unknown,yes
36.0,blue-collar,married,secondary,no,1547.4035487351637,yes,no,unknown,16,jun,686,11.0,-1.0,0.0,unknown,yes
41.19940781232206,retired,divorced,tertiary,no,1547.4035487351637,yes,yes,unknown,16,jun,741,4.0,-1.0,0.0,unknown,yes
42.0,entrepreneur,single,unknown,no,1547.4035487351637,no,no,,16,jun,617,1.0,-1.0,0.0,unknown,yes
41.19940781232206,services,married,secondary,no,981.0,no,no,unknown,16,jun,1093,1.0,50.90867718446602,0.0,unknown,yes
36.0,blue-collar,divorced,secondary,no,638.0,yes,no,unknown,16,jun,1395,2.0,-1.0,0.0,unknown,yes
48.0,unemployed,single,tertiary,no,3229.0,no,no,unknown,16,jun,1089,1.0,50.90867718446602,0.0,unknown,yes
51.0,management,single,secondary,no,1610.0,yes,no,unknown,16,jun,1248,3.0,50.90867718446602,0.8330083837005264,unknown,yes
41.19940781232206,blue-collar,married,secondary,no,33.0,no,yes,unknown,16,jun,721,3.0,-1.0,0.0,unknown,yes
46.0,technician,married,secondary,no,536.0,yes,no,unknown,16,jun,750,2.0,50.90867718446602,0.8330083837005264,,yes
41.19940781232206,management,married,tertiary,no,1547.4035487351637,no,no,,16,jun,637,6.0,-1.0,0.0,,yes
36.0,entrepreneur,married,tertiary,no,3057.0,no,no,unknown,16,jun,2769,4.0,-1.0,0.0,unknown,yes
41.19940781232206,management,married,,no,2892.0,no,no,unknown,17,jun,556,1.0,-1.0,0.0,unknown,yes
40.0,technician,divorced,tertiary,no,0.0,no,no,unknown,17,jun,522,1.0,-1.0,0.0,,yes
38.0,student,single,tertiary,no,3316.0,no,no,unknown,17,jun,1345,3.0,-1.0,0.0,unknown,yes
40.0,,,secondary,no,106.0,no,no,,17,jun,676,2.0,-1.0,0.0,unknown,yes
39.0,,,primary,no,2303.0,yes,no,unknown,17,jun,775,3.0,-1.0,0.0,,yes
41.19940781232206,management,married,tertiary,no,1547.4035487351637,no,no,unknown,17,jun,2621,3.0,-1.0,0.0,unknown,yes
39.0,self-employed,single,tertiary,no,426.0,no,no,unknown,18,jun,1029,1.0,-1.0,0.0,unknown,yes
51.0,services,,secondary,no,1547.4035487351637,no,no,,18,jun,371,2.0,-1.0,0.0,unknown,yes
27.0,admin.,married,secondary,no,-97.0,yes,no,unknown,18,jun,1528,2.0,-1.0,0.0,unknown,yes
41.0,,single,tertiary,no,11008.0,no,no,unknown,18,jun,1540,1.0,-1.0,0.0,unknown,yes
42.0,,single,primary,no,4930.0,no,no,unknown,18,jun,973,1.0,-1.0,0.0,unknown,yes
41.0,entrepreneur,married,secondary,no,707.0,no,no,unknown,18,jun,707,2.506902761104442,-1.0,0.0,unknown,yes
33.0,technician,married,,no,4.0,yes,yes,unknown,18,jun,625,2.0,-1.0,0.0,unknown,yes
46.0,admin.,married,secondary,no,1547.4035487351637,no,no,unknown,18,jun,1255,1.0,-1.0,0.0,unknown,yes
31.0,blue-collar,married,secondary,no,671.0,yes,no,unknown,18,jun,704,4.0,-1.0,0.0,unknown,yes
41.0,blue-collar,,primary,no,1547.4035487351637,no,yes,unknown,18,jun,1574,3.0,50.90867718446602,0.0,,yes
41.0,,divorced,secondary,no,3622.0,no,no,unknown,19,jun,1135,4.0,-1.0,0.0,unknown,yes
55.0,retired,divorced,,no,1547.4035487351637,no,yes,,19,jun,1007,1.0,-1.0,0.0,,yes
53.0,,married,secondary,no,1319.0,no,no,unknown,19,jun,1318,3.0,-1.0,0.0,unknown,yes
41.19940781232206,housemaid,married,primary,no,2152.0,no,no,unknown,19,jun,922,2.0,50.90867718446602,0.0,unknown,yes
39.0,,,secondary,no,2843.0,yes,no,unknown,19,jun,585,1.0,-1.0,0.0,unknown,yes
40.0,entrepreneur,,tertiary,yes,0.0,no,no,unknown,19,jun,952,4.0,-1.0,0.0,unknown,yes
59.0,,,primary,no,1115.0,no,no,unknown,19,jun,834,1.0,-1.0,0.0,unknown,yes
42.0,,,,no,1547.4035487351637,no,no,unknown,19,jun,651,3.0,-1.0,0.0,unknown,yes
41.0,blue-collar,married,primary,no,246.0,no,no,,19,jun,683,3.0,50.90867718446602,0.0,unknown,yes
27.0,blue-collar,,secondary,no,61.0,yes,no,unknown,19,jun,1012,2.506902761104442,-1.0,0.0,,yes
25.0,blue-collar,single,secondary,no,-191.0,yes,no,,19,jun,958,2.506902761104442,-1.0,0.8330083837005264,unknown,yes
41.19940781232206,unemployed,married,primary,no,519.0,no,no,unknown,20,jun,973,2.0,-1.0,0.0,unknown,yes
44.0,services,married,secondary,no,522.0,no,yes,,20,jun,911,1.0,-1.0,0.0,,yes
41.19940781232206,blue-collar,single,secondary,no,-46.0,yes,no,unknown,20,jun,382,7.0,-1.0,0.0,unknown,yes
41.19940781232206,retired,married,tertiary,no,2269.0,no,no,unknown,20,jun,1210,1.0,-1.0,0.8330083837005264,unknown,yes
54.0,services,,unknown,no,386.0,no,yes,unknown,20,jun,838,1.0,-1.0,0.0,unknown,yes
56.0,,married,tertiary,no,0.0,no,yes,unknown,20,jun,422,1.0,-1.0,0.0,unknown,yes
57.0,management,,tertiary,no,9103.0,no,yes,unknown,20,jun,1098,2.0,-1.0,0.0,unknown,yes
41.19940781232206,blue-collar,single,secondary,no,908.0,yes,no,unknown,20,jun,1663,1.0,-1.0,0.0,unknown,yes
47.0,,married,tertiary,no,1694.0,no,yes,unknown,20,jun,560,3.0,-1.0,0.0,unknown,yes
57.0,management,married,tertiary,no,-92.0,yes,yes,unknown,20,jun,1617,1.0,-1.0,0.0,unknown,yes
40.0,blue-collar,married,secondary,no,188.0,yes,yes,unknown,20,jun,570,2.0,-1.0,0.0,,yes
46.0,services,divorced,secondary,no,0.0,no,no,,20,jun,1023,3.0,-1.0,0.0,unknown,yes
43.0,,single,secondary,no,1547.4035487351637,yes,no,unknown,20,jun,585,2.506902761104442,-1.0,0.0,unknown,yes
45.0,management,married,tertiary,no,655.0,no,no,unknown,20,jun,693,3.0,50.90867718446602,0.0,unknown,yes
24.0,,married,secondary,no,867.0,yes,no,unknown,20,jun,546,10.0,-1.0,0.0,unknown,yes
40.0,blue-collar,married,,no,1009.0,yes,yes,unknown,20,jun,1036,5.0,-1.0,0.0,unknown,yes
38.0,services,divorced,unknown,no,6360.0,no,no,unknown,20,jun,1409,2.0,-1.0,0.0,unknown,yes
36.0,,married,,no,4145.0,no,no,unknown,20,jun,988,2.506902761104442,50.90867718446602,0.0,unknown,yes
41.19940781232206,blue-collar,,secondary,yes,-27.0,no,no,unknown,23,jun,498,2.0,-1.0,0.0,unknown,yes
26.0,admin.,single,primary,no,-122.0,yes,no,unknown,23,jun,670,3.0,-1.0,0.0,unknown,yes
43.0,management,married,tertiary,no,149.0,yes,no,unknown,23,jun,662,2.0,-1.0,0.0,unknown,yes
41.19940781232206,,single,,no,52.0,yes,no,unknown,24,jun,528,2.0,-1.0,0.0,unknown,yes
27.0,,married,tertiary,no,335.0,yes,no,,26,jun,519,3.0,-1.0,0.0,unknown,yes
30.0,technician,married,tertiary,no,1547.4035487351637,yes,yes,unknown,26,jun,677,3.0,-1.0,0.0,unknown,yes
28.0,admin.,single,secondary,no,-7.0,no,yes,unknown,26,jun,3183,2.0,-1.0,0.0,unknown,yes
27.0,blue-collar,married,,no,-413.0,no,yes,unknown,27,jun,422,6.0,-1.0,0.0,unknown,yes
32.0,admin.,divorced,secondary,no,1547.4035487351637,no,yes,unknown,27,jun,856,2.0,50.90867718446602,0.0,unknown,yes
41.0,blue-collar,single,secondary,no,75.0,yes,no,unknown,1,jul,479,9.0,-1.0,0.0,unknown,yes
37.0,,single,tertiary,no,0.0,no,no,unknown,1,jul,1135,2.0,-1.0,0.0,unknown,yes
27.0,technician,single,secondary,no,158.0,no,no,unknown,1,jul,650,2.0,-1.0,0.0,,yes
29.0,services,single,secondary,no,84.0,no,yes,unknown,3,jul,587,3.0,-1.0,0.8330083837005264,unknown,yes
33.0,services,married,secondary,no,1547.4035487351637,no,yes,unknown,3,jul,676,1.0,-1.0,0.0,unknown,yes
36.0,technician,married,primary,no,0.0,no,no,unknown,4,jul,584,1.0,-1.0,0.8330083837005264,unknown,yes
28.0,,,secondary,no,-127.0,yes,no,cellular,4,jul,1044,3.0,-1.0,0.0,unknown,yes
55.0,,married,secondary,no,1547.4035487351637,yes,no,cellular,7,jul,494,4.0,-1.0,0.8330083837005264,unknown,yes
51.0,,married,secondary,no,216.0,no,no,cellular,7,jul,615,2.0,50.90867718446602,0.0,unknown,yes
39.0,technician,single,secondary,no,1547.4035487351637,yes,no,cellular,7,jul,718,2.0,-1.0,0.0,unknown,yes
42.0,blue-collar,divorced,,no,213.0,yes,no,cellular,7,jul,434,3.0,-1.0,0.0,unknown,yes
33.0,services,single,secondary,no,170.0,no,no,cellular,7,jul,782,1.0,-1.0,0.0,,yes
36.0,,divorced,tertiary,no,1547.4035487351637,no,yes,cellular,7,jul,722,3.0,-1.0,0.0,unknown,yes
45.0,technician,married,,no,879.0,no,no,cellular,7,jul,621,2.0,-1.0,0.0,unknown,yes
37.0,self-employed,,secondary,no,1633.0,no,no,cellular,7,jul,629,2.0,-1.0,0.0,unknown,yes
46.0,unemployed,married,secondary,no,1547.4035487351637,no,no,cellular,7,jul,385,5.0,-1.0,0.0,unknown,yes
32.0,self-employed,single,tertiary,no,2559.0,no,no,cellular,7,jul,889,2.506902761104442,-1.0,0.0,unknown,yes
28.0,technician,,secondary,no,909.0,no,yes,cellular,7,jul,532,1.0,-1.0,0.0,unknown,yes
45.0,admin.,,secondary,no,-176.0,no,yes,cellular,7,jul,574,1.0,-1.0,0.0,unknown,yes
41.0,blue-collar,,secondary,yes,1085.0,yes,yes,cellular,7,jul,599,1.0,-1.0,0.0,unknown,yes
59.0,blue-collar,divorced,primary,no,1265.0,no,yes,cellular,7,jul,849,1.0,-1.0,0.0,unknown,yes
47.0,technician,single,secondary,no,-239.0,yes,yes,cellular,7,jul,973,3.0,-1.0,0.0,unknown,yes
31.0,blue-collar,single,secondary,no,726.0,no,no,,7,jul,719,2.0,-1.0,0.0,unknown,yes
31.0,,single,tertiary,no,296.0,no,yes,cellular,8,jul,509,4.0,-1.0,0.8330083837005264,unknown,yes
33.0,entrepreneur,,,no,1547.4035487351637,yes,yes,cellular,8,jul,740,1.0,-1.0,0.0,unknown,yes
52.0,,married,,yes,-468.0,no,no,cellular,8,jul,534,1.0,-1.0,0.0,unknown,yes
26.0,self-employed,single,secondary,no,551.0,no,no,cellular,8,jul,531,1.0,-1.0,0.0,unknown,yes
25.0,technician,single,secondary,no,0.0,no,yes,cellular,8,jul,634,2.506902761104442,-1.0,0.0,unknown,yes
25.0,,,secondary,no,101.0,no,yes,cellular,8,jul,460,3.0,-1.0,0.0,unknown,yes
28.0,blue-collar,single,,no,517.0,no,yes,cellular,8,jul,681,1.0,-1.0,0.0,unknown,yes
41.19940781232206,entrepreneur,divorced,,no,37.0,no,yes,cellular,8,jul,1082,1.0,-1.0,0.0,unknown,yes
45.0,,,tertiary,no,1547.4035487351637,no,yes,cellular,8,jul,730,1.0,-1.0,0.0,unknown,yes
36.0,services,married,,no,30.0,no,yes,cellular,8,jul,716,5.0,-1.0,0.0,unknown,yes
26.0,blue-collar,single,secondary,yes,81.0,no,yes,cellular,8,jul,803,2.0,50.90867718446602,0.0,unknown,yes
38.0,technician,,secondary,no,0.0,no,no,cellular,8,jul,635,1.0,-1.0,0.0,unknown,yes
56.0,blue-collar,,secondary,no,663.0,no,yes,cellular,8,jul,819,3.0,-1.0,0.0,unknown,yes
26.0,admin.,single,secondary,no,102.0,no,yes,cellular,8,jul,658,2.0,-1.0,0.0,unknown,yes
26.0,,married,secondary,no,1547.4035487351637,no,yes,cellular,8,jul,1061,4.0,-1.0,0.0,unknown,yes
41.19940781232206,blue-collar,,secondary,no,189.0,no,yes,cellular,8,jul,687,2.0,-1.0,0.0,unknown,yes
26.0,,single,secondary,no,1547.4035487351637,no,no,cellular,9,jul,537,1.0,-1.0,0.0,unknown,yes
40.0,blue-collar,married,primary,no,665.0,yes,no,cellular,9,jul,781,1.0,-1.0,0.0,,yes
41.19940781232206,admin.,,primary,no,214.0,yes,no,,9,jul,645,1.0,-1.0,0.0,unknown,yes
43.0,blue-collar,single,primary,no,0.0,no,no,cellular,9,jul,1242,1.0,-1.0,0.0,,yes
41.0,services,,tertiary,no,1583.0,yes,no,,9,jul,662,1.0,-1.0,0.0,unknown,yes
49.0,,married,secondary,no,0.0,no,yes,cellular,9,jul,625,1.0,-1.0,0.0,unknown,yes
41.19940781232206,admin.,divorced,tertiary,yes,0.0,no,yes,cellular,9,jul,426,3.0,50.90867718446602,0.0,unknown,yes
41.19940781232206,services,divorced,secondary,no,687.0,yes,no,cellular,9,jul,869,1.0,-1.0,0.0,,yes
41.19940781232206,management,married,tertiary,yes,1547.4035487351637,yes,yes,cellular,9,jul,556,5.0,-1.0,0.8330083837005264,unknown,yes
26.0,technician,,secondary,no,1547.4035487351637,no,yes,cellular,9,jul,359,5.0,-1.0,0.0,unknown,yes
32.0,management,,tertiary,no,794.0,yes,yes,cellular,9,jul,1014,1.0,-1.0,0.0,unknown,yes
33.0,blue-collar,married,primary,no,1547.4035487351637,yes,yes,cellular,9,jul,1290,4.0,-1.0,0.0,unknown,yes
31.0,management,single,tertiary,no,409.0,no,yes,cellular,9,jul,564,5.0,-1.0,0.0,,yes
41.19940781232206,blue-collar,married,primary,no,1547.4035487351637,no,yes,cellular,9,jul,1439,6.0,-1.0,0.0,unknown,yes
27.0,unemployed,,primary,no,1547.4035487351637,no,yes,cellular,9,jul,919,2.0,50.90867718446602,0.0,,yes
30.0,blue-collar,,secondary,no,155.0,yes,yes,cellular,9,jul,1426,3.0,-1.0,0.0,unknown,yes
35.0,blue-collar,married,secondary,no,1330.0,no,no,,10,jul,901,2.506902761104442,-1.0,0.0,unknown,yes
26.0,blue-collar,single,,no,1547.4035487351637,yes,no,cellular,10,jul,998,4.0,-1.0,0.0,unknown,yes
41.19940781232206,entrepreneur,married,unknown,no,3133.0,yes,yes,cellular,10,jul,804,1.0,-1.0,0.0,unknown,yes
34.0,admin.,,secondary,no,-33.0,yes,yes,cellular,10,jul,961,1.0,-1.0,0.0,unknown,yes
28.0,admin.,,secondary,no,1547.4035487351637,no,yes,cellular,10,jul,720,2.0,-1.0,0.0,unknown,yes
41.19940781232206,blue-collar,single,secondary,no,1243.0,no,yes,cellular,10,jul,1341,7.0,-1.0,0.0,unknown,yes
30.0,blue-collar,,secondary,no,1598.0,yes,no,cellular,10,jul,634,1.0,-1.0,0.0,unknown,yes
30.0,services,married,secondary,no,5.0,no,yes,cellular,10,jul,829,5.0,-1.0,0.0,unknown,yes
47.0,services,married,secondary,no,1547.4035487351637,yes,no,cellular,10,jul,476,4.0,-1.0,0.0,unknown,yes
41.19940781232206,admin.,,secondary,no,658.0,no,no,cellular,10,jul,724,1.0,-1.0,0.0,unknown,yes
38.0,management,married,tertiary,no,1722.0,yes,no,cellular,10,jul,500,1.0,-1.0,0.0,unknown,yes
41.19940781232206,technician,married,secondary,no,-315.0,no,yes,cellular,10,jul,2029,1.0,-1.0,0.0,unknown,yes
25.0,blue-collar,,primary,no,2483.0,no,no,cellular,10,jul,1499,3.0,-1.0,0.8330083837005264,unknown,yes
30.0,blue-collar,married,secondary,no,1547.4035487351637,yes,yes,,10,jul,1399,1.0,-1.0,0.0,unknown,yes
41.19940781232206,,single,tertiary,no,45.0,no,no,cellular,10,jul,1187,3.0,-1.0,0.0,unknown,yes
41.19940781232206,,,primary,no,46.0,yes,no,cellular,10,jul,487,1.0,-1.0,0.0,unknown,yes
29.0,,,secondary,no,1547.4035487351637,no,yes,cellular,10,jul,1097,3.0,-1.0,0.0,unknown,yes
49.0,blue-collar,married,secondary,no,1547.4035487351637,yes,no,cellular,11,jul,1060,2.0,-1.0,0.0,unknown,yes
41.19940781232206,retired,divorced,secondary,no,1099.0,no,no,,11,jul,764,2.0,-1.0,0.0,unknown,yes
60.0,management,married,tertiary,no,2222.0,yes,no,cellular,11,jul,1120,2.0,-1.0,0.0,unknown,yes
29.0,management,single,tertiary,no,1547.4035487351637,yes,no,cellular,11,jul,963,2.0,-1.0,0.0,unknown,yes
55.0,,divorced,secondary,no,204.0,yes,no,cellular,11,jul,1973,2.0,-1.0,0.8330083837005264,unknown,yes
44.0,admin.,married,,no,1074.0,yes,no,cellular,11,jul,911,2.0,-1.0,0.0,unknown,yes
47.0,technician,married,secondary,no,3466.0,yes,no,cellular,11,jul,853,2.0,-1.0,0.0,unknown,yes
35.0,admin.,married,,no,-203.0,yes,no,cellular,11,jul,1649,2.0,-1.0,0.0,unknown,yes
35.0,entrepreneur,married,secondary,no,2436.0,no,yes,cellular,14,jul,1397,3.0,-1.0,0.0,unknown,yes
38.0,technician,married,secondary,no,976.0,yes,no,cellular,14,jul,766,3.0,-1.0,0.0,unknown,yes
34.0,entrepreneur,married,tertiary,no,146.0,yes,no,cellular,14,jul,788,2.0,-1.0,0.0,unknown,yes
50.0,,married,,no,156.0,no,yes,cellular,14,jul,1130,3.0,-1.0,0.0,unknown,yes
43.0,,married,,no,189.0,yes,no,,14,jul,1062,4.0,-1.0,0.0,unknown,yes
44.0,admin.,divorced,,no,163.0,yes,no,cellular,14,jul,1669,2.0,-1.0,0.0,,yes
51.0,,,secondary,no,1547.4035487351637,no,yes,cellular,14,jul,1336,4.0,-1.0,0.0,unknown,yes
31.0,technician,married,secondary,no,1547.4035487351637,yes,no,cellular,14,jul,444,3.0,-1.0,0.0,unknown,yes
41.19940781232206,technician,married,tertiary,no,1547.4035487351637,yes,no,cellular,14,jul,894,7.0,-1.0,0.8330083837005264,unknown,yes
41.19940781232206,,married,tertiary,no,296.0,no,yes,cellular,15,jul,805,3.0,-1.0,0.0,unknown,yes
25.0,services,,secondary,no,1547.4035487351637,no,yes,cellular,15,jul,1056,2.0,50.90867718446602,0.0,unknown,yes
41.19940781232206,management,married,tertiary,no,3864.0,yes,no,cellular,15,jul,815,2.506902761104442,-1.0,0.0,,yes
30.0,entrepreneur,married,,no,1547.4035487351637,yes,no,,15,jul,808,3.0,-1.0,0.0,unknown,yes
34.0,,single,primary,no,-109.0,yes,no,cellular,15,jul,860,4.0,-1.0,0.0,unknown,yes
51.0,services,,secondary,no,65.0,no,yes,cellular,15,jul,881,2.506902761104442,-1.0,0.0,unknown,yes
60.0,retired,married,secondary,no,597.0,no,no,cellular,15,jul,981,1.0,-1.0,0.8330083837005264,unknown,yes
51.0,entrepreneur,married,secondary,no,-799.0,no,yes,cellular,15,jul,1001,3.0,-1.0,0.0,unknown,yes
37.0,management,,,no,1547.4035487351637,no,no,cellular,15,jul,514,5.0,-1.0,0.0,,yes
30.0,blue-collar,single,,no,0.0,no,no,cellular,15,jul,716,3.0,-1.0,0.0,unknown,yes
46.0,entrepreneur,divorced,,no,-563.0,no,yes,cellular,15,jul,769,4.0,-1.0,0.0,unknown,yes
29.0,student,single,,no,1547.4035487351637,no,no,cellular,15,jul,889,5.0,-1.0,0.0,,yes
27.0,entrepreneur,married,tertiary,no,139.0,no,no,cellular,15,jul,448,5.0,-1.0,0.0,,yes
28.0,management,single,tertiary,no,0.0,yes,no,cellular,16,jul,767,5.0,-1.0,0.0,unknown,yes
34.0,blue-collar,single,,no,1547.4035487351637,yes,no,cellular,16,jul,578,1.0,-1.0,0.0,unknown,yes
29.0,blue-collar,single,unknown,no,694.0,yes,yes,cellular,16,jul,1806,4.0,-1.0,0.8330083837005264,unknown,yes
27.0,,single,tertiary,no,151.0,yes,no,cellular,16,jul,496,2.506902761104442,-1.0,0.0,unknown,yes
26.0,,,secondary,no,1547.4035487351637,no,no,cellular,16,jul,586,1.0,-1.0,0.0,,yes
36.0,management,married,tertiary,no,673.0,yes,no,cellular,16,jul,689,2.506902761104442,-1.0,0.0,unknown,yes
41.19940781232206,blue-collar,married,,no,1265.0,yes,no,cellular,16,jul,555,1.0,-1.0,0.0,unknown,yes
